Statistics for ICV ML.  Version 1
Manager: RHEL64 U-2022.12-SP5.9338971 2023/10/26 
Flow=0
SharedRecipe=0
Subflows=
CMEM: 1534.0.0 6606 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.83 0.01 0.00
CMEM: 1417.0.0 6077 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.61 0.01 0.01
CMEM: 1418.0.0 6080 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1361.0.0 5840 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.91 0.07 0.07
CMEM: 457.0.0 1770 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 22.82 1.49 1.45
CMEM: 1362.0.0 5847 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1535.0.0 6614 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1568.0.0 6759 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1730.0.0 7485 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1575.0.0 6787 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.41 0.00 0.00
CMEM: 1576.0.0 6790 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1518.0.0 6546 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.71 0.00 0.00
CMEM: 1519.0.0 6553 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1844.0.0 7998 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.15 0.00 0.00
CMEM: 1845.0.0 8001 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1838.0.0 7982 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.44 0.00 0.00
CMEM: 1839.0.0 7989 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1737.0.0 7513 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.15 0.00 0.00
CMEM: 1738.0.0 7516 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 1676.0.0 7257 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.44 0.00 0.00
CMEM: 1677.0.0 7264 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 2465.0.0 10520 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 2463.0.0 10517 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.00 0.00 0.00
CMEM: 448.0.0 1738 0:0 3707:3707 3707:3707 3707:3707 3707:3707 3707:3707 3707:3707 1:1:0:1 14.71 0.01 0.01
CMEM: 463.0.0 1798 0:0 3707:3707 3707:3707 3707:3707 3707:3707 3707:3707 3707:3707 1:1:0:1 12.08 0.00 0.00
CMEM: 508.0.0 1982 0:0 3707:3707 3707:3707 3707:3707 3707:3707 3707:3707 3707:3707 1:1:0:1 12.08 0.00 0.00
CMEM: 1682.0.0 7281 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 13.63 0.00 0.00
CMEM: 1699.0.0 7343 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 12.08 0.00 0.00
CMEM: 1750.0.0 7553 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 12.08 0.00 0.00
CMEM: 1527.0.0 6582 0:0 290:290 290:290 229:229 229:229 290:290 229:229 1:1:0:1 13.74 0.00 0.00
CMEM: 1586.0.0 6821 0:0 290:290 290:290 229:229 229:229 290:290 229:229 1:1:0:1 12.08 0.00 0.00
CMEM: 1528.0.0 6586 0:0 288:288 288:288 227:227 227:227 288:288 227:227 1:1:0:1 13.99 0.00 0.01
CMEM: 1587.0.0 6824 0:0 288:288 288:288 227:227 227:227 288:288 227:227 1:1:0:1 12.33 0.00 0.00
CMEM: 1685.0.0 7293 0:0 58:58 58:58 58:58 58:58 58:58 58:58 1:1:0:1 13.88 0.00 0.00
CMEM: 1748.0.0 7547 0:0 58:58 58:58 58:58 58:58 58:58 58:58 1:1:0:1 12.33 0.00 0.00
CMEM: 1686.0.0 7297 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 13.88 0.00 0.00
CMEM: 1749.0.0 7550 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 12.33 0.00 0.00
CMEM: 458.0.0 1778 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 34.35 0.10 0.08
CMEM: 1591.0.0 6838 0:0 49:49 49:49 20:20 20:20 49:49 20:20 1:1:0:1 14.42 0.00 0.00
CMEM: 1592.0.0 6842 0:0 52:52 52:52 20:20 20:20 52:52 20:20 1:1:0:1 14.42 0.00 0.00
CMEM: 1589.0.0 6830 0:0 2:2 2:2 2:2 2:2 2:2 2:2 1:1:0:1 14.40 0.00 0.00
CMEM: 1751.0.0 7556 0:0 1:1 1:1 1:1 1:1 1:1 1:1 1:1:0:1 14.38 0.00 0.00
CMEM: 1752.0.0 7560 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.07 0.00 0.00
CMEM: 1753.0.0 7564 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.59 0.00 0.00
CMEM: 1754.0.0 7568 0:0 1:1 1:1 1:1 1:1 1:1 1:1 1:1:0:1 14.59 0.00 0.00
CMEM: 1755.0.0 7572 0:0 1:1 1:1 1:1 1:1 1:1 1:1 1:1:0:1 14.60 0.00 0.00
CMEM: 1796.0.0 7776 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.84 0.00 0.00
CMEM: 1594.0.0 6850 0:0 3:3 3:3 2:2 2:2 3:3 2:2 1:1:0:1 14.13 0.00 0.01
CMEM: 1776.0.0 7676 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.57 0.00 0.00
CMEM: 1756.0.0 7576 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.57 0.00 0.00
CMEM: 1596.0.0 6862 0:0 2:2 2:2 2:2 2:2 2:2 2:2 1:1:0:1 14.12 0.00 0.00
CMEM: 1758.0.0 7588 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.56 0.00 0.00
CMEM: 1778.0.0 7688 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.56 0.00 0.00
CMEM: 1798.0.0 7788 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.56 0.00 0.00
CMEM: 1797.0.0 7782 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.87 0.00 0.00
CMEM: 1595.0.0 6856 0:0 6:6 6:6 2:2 2:2 6:6 2:2 1:0:1:1 14.18 0.00 0.00
CMEM: 1597.0.0 6870 0:0 4:4 4:4 2:2 2:2 4:4 2:2 1:0:1:1 14.09 0.00 0.00
CMEM: 1777.0.0 7682 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.57 0.00 0.00
CMEM: 1757.0.0 7582 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.57 0.00 0.00
CMEM: 1799.0.0 7796 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.57 0.00 0.00
CMEM: 1779.0.0 7696 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.57 0.00 0.00
CMEM: 1759.0.0 7596 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.57 0.00 0.00
CMEM: 1890.0.0 8163 0:0 913:919 913:919 54154:54492 913:919 913:919 913:919 3:2:0:2 15.06 0.01 0.00
CMEM: 1891.0.0 8169 0:0 913:913 913:913 54154:54154 913:913 913:913 913:913 1:1:0:1 13.56 0.00 0.00
CMEM: 1892.0.0 8172 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1893.0.0 8175 0:0 6:6 6:6 338:338 6:6 6:6 6:6 1:1:0:1 13.56 0.00 0.01
CMEM: 2315.0.0 9921 0:0 913:913 913:913 28052:28052 913:913 913:913 913:913 3:1:0:1 15.49 0.00 0.00
CMEM: 2316.0.0 9927 0:0 913:913 913:913 28052:28052 913:913 913:913 913:913 1:1:0:1 13.56 0.00 0.00
CMEM: 2317.0.0 9930 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2318.0.0 9933 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2245.0.0 9633 0:0 913:913 913:913 28227:28227 913:913 913:913 913:913 3:1:0:1 15.49 0.00 0.00
CMEM: 2246.0.0 9639 0:0 913:913 913:913 28227:28227 913:913 913:913 913:913 1:1:0:1 13.56 0.00 0.00
CMEM: 2247.0.0 9642 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2248.0.0 9645 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2174.0.0 9339 0:0 913:913 913:913 28664:28664 913:913 913:913 913:913 3:1:0:1 15.49 0.01 0.01
CMEM: 2175.0.0 9345 0:0 913:913 913:913 28664:28664 913:913 913:913 913:913 1:1:0:1 13.56 0.00 0.00
CMEM: 2176.0.0 9348 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2177.0.0 9351 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2103.0.0 9045 0:0 913:913 913:913 30162:30162 913:913 913:913 913:913 3:1:0:1 15.49 0.01 0.00
CMEM: 2104.0.0 9051 0:0 913:913 913:913 30162:30162 913:913 913:913 913:913 1:1:0:1 13.56 0.00 0.00
CMEM: 2105.0.0 9054 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2106.0.0 9057 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2032.0.0 8751 0:0 913:913 913:913 32979:32979 913:913 913:913 913:913 3:1:0:1 15.49 0.01 0.00
CMEM: 2033.0.0 8757 0:0 913:913 913:913 32979:32979 913:913 913:913 913:913 1:1:0:1 13.56 0.00 0.00
CMEM: 2034.0.0 8760 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 2035.0.0 8763 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1961.0.0 8457 0:0 913:913 913:913 57852:57852 913:913 913:913 913:913 3:1:0:1 15.49 0.01 0.00
CMEM: 1962.0.0 8463 0:0 913:913 913:913 57852:57852 913:913 913:913 913:913 1:1:0:1 13.56 0.00 0.00
CMEM: 1963.0.0 8466 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1964.0.0 8469 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1598.0.0 6876 0:0 6:6 6:6 6:6 6:6 6:6 6:6 1:1:0:1 14.87 0.00 0.01
CMEM: 1599.0.0 6880 0:0 4:4 4:4 2:2 2:2 4:4 2:2 1:1:0:1 14.87 0.00 0.00
CMEM: 1761.0.0 7606 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1781.0.0 7706 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1801.0.0 7806 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1760.0.0 7602 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1780.0.0 7702 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1800.0.0 7802 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1860.0.0 8053 0:0 1:2 1:2 1:2 1:2 1:2 1:2 2:2:0:2 15.88 0.01 0.00
CMEM: 1856.0.0 8038 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:2:0:2 15.01 0.01 0.00
CMEM: 1600.0.0 6884 0:0 2:2 2:2 2:2 2:2 2:2 2:2 1:1:0:1 15.02 0.00 0.00
CMEM: 1802.0.0 7810 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.57 0.00 0.00
CMEM: 1782.0.0 7710 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.57 0.00 0.00
CMEM: 1762.0.0 7610 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.57 0.00 0.00
CMEM: 1601.0.0 6888 0:0 5:5 5:5 1:1 1:1 5:5 1:1 1:0:1:1 15.09 0.00 0.01
CMEM: 1602.0.0 6894 0:0 5:5 5:5 1:1 1:1 5:5 1:1 1:0:1:1 13.56 0.00 0.00
CMEM: 1763.0.0 7614 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.57 0.00 0.00
CMEM: 1764.0.0 7620 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1783.0.0 7714 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.57 0.00 0.00
CMEM: 1784.0.0 7720 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1803.0.0 7814 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.57 0.00 0.00
CMEM: 1804.0.0 7820 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.56 0.00 0.00
CMEM: 1739.0.0 7517 0:0 58:58 58:58 58:58 58:58 58:58 58:58 1:1:0:1 14.56 0.00 0.00
CMEM: 1522.0.0 6562 0:0 290:290 290:290 229:229 229:229 290:290 229:229 1:1:0:1 15.20 0.00 0.00
CMEM: 513.0.0 1998 0:0 356438:356438 356438:356438 65373:65373 65373:65373 356438:356438 65373:65373 1:1:0:1 26.24 0.27 0.23
CMEM: 1536.0.0 6615 0:0 290:290 290:290 229:229 229:229 290:290 229:229 1:1:0:1 13.54 0.00 0.00
CMEM: 1680.0.0 7273 0:0 58:58 58:58 58:58 58:58 58:58 58:58 1:1:0:1 15.09 0.01 0.00
CMEM: 1523.0.0 6566 0:0 288:288 288:288 227:227 227:227 288:288 227:227 1:1:0:1 13.99 0.01 0.00
CMEM: 1697.0.0 7337 0:0 58:58 58:58 58:58 58:58 58:58 58:58 1:1:0:1 13.54 0.00 0.00
CMEM: 1537.0.0 6618 0:0 288:288 288:288 227:227 227:227 288:288 227:227 1:1:0:1 12.33 0.00 0.00
CMEM: 1681.0.0 7277 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 15.09 0.00 0.00
CMEM: 1698.0.0 7340 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 13.54 0.00 0.00
CMEM: 2006.0.0 8623 0:0 304042:329285 304042:329285 214690:239568 214690:239568 304042:329285 214690:239568 2:2:0:2 105.56 1.67 1.58
CMEM: 2077.0.0 8917 0:0 46675:70779 46675:70779 39395:63472 39395:63472 46675:70779 39395:63472 2:2:0:2 24.46 0.31 0.29
CMEM: 2148.0.0 9211 0:0 34333:58390 34333:58390 31021:55065 31021:55065 34333:58390 31021:55065 2:2:0:2 23.41 0.38 0.36
CMEM: 2219.0.0 9505 0:0 26196:50220 26196:50220 25486:49508 25486:49508 26196:50220 25486:49508 2:2:0:2 22.41 0.47 0.45
CMEM: 2290.0.0 9799 0:0 25088:49106 25088:49106 24739:48757 24739:48757 25088:49106 24739:48757 2:2:0:2 22.41 0.32 0.30
CMEM: 2361.0.0 10093 0:0 24105:48124 24105:48124 24077:48096 24077:48096 24105:48124 24077:48096 2:2:0:2 22.34 0.28 0.27
CMEM: 2412.0.0 10314 0:0 677110:995060 677110:995060 470670:701580 470670:701580 677110:995060 470670:701580 2:2:0:2 113.15 4.80 4.54
CMEM: 2010.0.0 8645 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.33 0.00 0.00
CMEM: 2081.0.0 8939 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.33 0.01 0.00
CMEM: 2152.0.0 9233 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.33 0.00 0.00
CMEM: 2223.0.0 9527 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.33 0.00 0.00
CMEM: 2294.0.0 9821 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.33 0.00 0.00
CMEM: 2365.0.0 10115 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.33 0.00 0.01
CMEM: 1939.0.0 8351 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.33 0.00 0.00
CMEM: 1935.0.0 8329 0:0 258502:294507 258502:294507 182979:215672 182979:215672 258502:294507 182979:215672 2:2:0:2 108.97 1.52 1.44
CMEM: 2356.0.0 10069 0:0 340:340 340:340 247:247 247:247 340:340 247:247 1:1:0:1 16.54 0.01 0.01
CMEM: 2357.0.0 10075 0:0 331:331 331:331 247:247 238:238 331:331 238:238 1:1:0:1 16.48 0.00 0.00
CMEM: 1865.0.0 8072 0:0 1:1 1:1 1:1 1:1 1:1 1:1 1:1:0:1 15.13 0.00 0.00
CMEM: 1861.0.0 8060 0:0 1:1 1:1 1:1 1:1 1:1 1:1 1:1:0:1 15.13 0.00 0.00
CMEM: 1863.0.0 8066 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.49 0.00 0.00
CMEM: 1857.0.0 8045 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.49 0.00 0.00
CMEM: 2413.0.0 10322 0:0 252110:252110 252110:252110 1395:1395 1395:1395 252110:252110 1395:1395 1:1:0:1 30.54 1.52 1.46
CMEM: 2426.0.0 10371 0:0 252110:252110 252110:252110 1395:1395 1395:1395 252110:252110 1395:1395 1:1:0:1 13.51 0.00 0.00
CMEM: 2014.0.0 8667 0:0 232900:232900 232900:232900 21435:21435 21435:21435 232900:232900 21435:21435 1:1:0:1 112.95 2.40 2.32
CMEM: 2416.0.0 10336 0:0 119461:119461 119461:119461 1475:1475 1475:1475 119461:119461 1475:1475 1:1:0:1 124.18 5.69 5.59
CMEM: 2429.0.0 10386 0:0 119461:119461 119461:119461 1475:1475 1475:1475 119461:119461 1475:1475 1:1:0:1 12.33 0.00 0.00
CMEM: 1943.0.0 8373 0:0 195603:195603 195603:195603 20983:20983 20983:20983 195603:195603 20983:20983 1:1:0:1 29.86 1.68 1.63
CMEM: 2085.0.0 8961 0:0 37938:37938 37938:37938 23610:23610 23610:23610 37938:37938 23610:23610 1:1:0:1 18.97 0.11 0.10
CMEM: 2156.0.0 9255 0:0 29688:29688 29688:29688 23391:23391 23391:23391 29688:29688 23391:23391 1:1:0:1 17.87 0.06 0.06
CMEM: 2298.0.0 9843 0:0 24595:24595 24595:24595 23943:23943 23943:23943 24595:24595 23943:23943 1:1:0:1 16.66 0.03 0.03
CMEM: 2227.0.0 9549 0:0 25239:25239 25239:25239 23935:23935 23935:23935 25239:25239 23935:23935 1:1:0:1 15.50 0.03 0.03
CMEM: 1947.0.0 8390 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.33 0.00 0.00
CMEM: 2373.0.0 10154 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.33 0.00 0.00
CMEM: 2302.0.0 9860 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.33 0.00 0.00
CMEM: 2231.0.0 9566 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.33 0.00 0.00
CMEM: 2160.0.0 9272 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.33 0.00 0.00
CMEM: 2089.0.0 8978 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.33 0.00 0.00
CMEM: 2018.0.0 8684 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2359.0.0 10086 0:0 288:288 288:288 227:227 227:227 288:288 227:227 1:1:0:1 14.82 0.01 0.01
CMEM: 2369.0.0 10137 0:0 24067:24067 24067:24067 24019:24019 24019:24019 24067:24067 24019:24019 1:1:0:1 16.68 0.03 0.02
CMEM: 1936.0.0 8337 0:0 33513:33513 33513:33513 25727:25727 25727:25727 33513:33513 25727:25727 1:1:0:1 19.10 0.06 0.05
CMEM: 2007.0.0 8631 0:0 25060:25060 25060:25060 24332:24332 24332:24332 25060:25060 24332:24332 1:1:0:1 16.66 0.04 0.03
CMEM: 2078.0.0 8925 0:0 24089:24089 24089:24089 24037:24037 24037:24037 24089:24089 24037:24037 1:1:0:1 16.63 0.03 0.03
CMEM: 2149.0.0 9219 0:0 24049:24049 24049:24049 24025:24025 24025:24025 24049:24049 24025:24025 1:1:0:1 16.63 0.03 0.02
CMEM: 2220.0.0 9513 0:0 24023:24023 24023:24023 24019:24019 24019:24019 24023:24023 24019:24019 1:1:0:1 17.63 0.04 0.03
CMEM: 2362.0.0 10101 0:0 24019:24019 24019:24019 24019:24019 24019:24019 24019:24019 24019:24019 1:1:0:1 17.66 0.05 0.04
CMEM: 499.0.0 1952 0:0 362315:362315 362315:362315 66563:66563 66563:66563 362315:362315 66563:66563 1:1:0:1 25.22 0.26 0.22
CMEM: 1940.0.0 8359 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2366.0.0 10123 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2295.0.0 9829 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2224.0.0 9535 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2153.0.0 9241 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2082.0.0 8947 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2011.0.0 8653 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.58 0.00 0.00
CMEM: 2291.0.0 9807 0:0 24018:24018 24018:24018 24018:24018 24018:24018 24018:24018 24018:24018 1:1:0:1 17.66 0.05 0.04
CMEM: 791.0.0 3257 0:0 93455:93455 93455:93455 18674:18674 18674:18674 93455:93455 18674:18674 1:1:0:1 20.15 0.06 0.05
CMEM: 948.0.0 3963 0:0 22896:22896 22896:22896 7813:7813 7813:7813 22896:22896 7813:7813 1:1:0:1 16.31 0.02 0.01
CMEM: 1105.0.0 4669 0:0 18523:18523 18523:18523 5363:5363 5363:5363 18523:18523 5363:5363 1:1:0:1 16.17 0.02 0.02
CMEM: 1262.0.0 5375 0:0 13254:13254 13254:13254 4533:4533 4533:4533 13254:13254 4533:4533 1:1:0:1 15.18 0.01 0.00
CMEM: 1419.0.0 6081 0:0 12444:12444 12444:12444 4119:4119 4119:4119 12444:12444 4119:4119 1:1:0:1 15.11 0.01 0.01
CMEM: 1577.0.0 6791 0:0 340:340 340:340 247:247 247:247 340:340 247:247 1:1:0:1 13.69 0.00 0.00
CMEM: 1740.0.0 7521 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.63 0.00 0.01
CMEM: 1846.0.0 8002 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.61 0.00 0.00
CMEM: 1529.0.0 6590 0:0 288:288 288:288 227:227 227:227 288:288 227:227 1:1:0:1 14.27 0.00 0.00
CMEM: 2410.0.0 10307 0:0 288:288 288:288 227:227 227:227 288:288 227:227 1:1:0:1 12.61 0.00 0.00
CMEM: 1689.0.0 7309 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 14.16 0.00 0.00
CMEM: 2407.0.0 10293 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 12.61 0.00 0.00
CMEM: 1603.0.0 6899 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.40 0.00 0.00
CMEM: 634.0.0 2551 0:0 95779:95779 95779:95779 28242:28242 28242:28242 95779:95779 28242:28242 1:1:0:1 22.23 0.14 0.13
CMEM: 1805.0.0 7825 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.61 0.00 0.00
CMEM: 1785.0.0 7725 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.54 0.00 0.00
CMEM: 1765.0.0 7625 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.61 0.00 0.00
CMEM: 1688.0.0 7305 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 16.13 0.00 0.00
CMEM: 1852.0.0 8023 0:0 57:57 57:57 57:57 57:57 57:57 57:57 1:1:0:1 14.59 0.00 0.00
CMEM: 1853.0.0 8026 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 17.01 0.00 0.00
CMEM: 1854.0.0 8034 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 15.51 0.00 0.00
CMEM: 1921.0.0 8278 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 27.10 0.20 0.17
CMEM: 2066.0.0 8877 0:0 4843:4843 4843:4843 4843:4843 4843:4843 4843:4843 4843:4843 1:1:0:1 23.06 0.08 0.07
CMEM: 2063.0.0 8866 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 21.97 0.10 0.09
CMEM: 1924.0.0 8289 0:0 34168:34168 34168:34168 34168:34168 34168:34168 34168:34168 34168:34168 1:1:0:1 25.90 0.40 0.36
CMEM: 1996.0.0 8587 0:0 29073:29073 29073:29073 29073:29073 29073:29073 29073:29073 29073:29073 1:1:0:1 23.79 0.14 0.13
CMEM: 1993.0.0 8576 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 19.08 0.14 0.13
CMEM: 1925.0.0 8293 0:0 22885:22885 22885:22885 22885:22885 22885:22885 22885:22885 22885:22885 1:1:0:1 23.86 0.14 0.13
CMEM: 1922.0.0 8282 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 19.10 0.16 0.14
CMEM: 1995.0.0 8583 0:0 27458:27458 27458:27458 27458:27458 27458:27458 27458:27458 27458:27458 1:1:0:1 23.92 0.14 0.13
CMEM: 1992.0.0 8572 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 19.11 0.17 0.16
CMEM: 2137.0.0 9171 0:0 2081:2081 2081:2081 2081:2081 2081:2081 2081:2081 2081:2081 1:1:0:1 20.69 0.10 0.09
